trade_date,Open,Close,High,Low,Volume,CPI,PPI,PMI,Close_Trend,Close_Seasonal,Close_Residual,Log_Return,Daily_PCT_Change,Volume_Change,Volume_Zscore,Volume_Anomaly_Zscore,Volume_outlier,Volume_corrected,Mean,EMA,Volatility,Long_Mean,Long_Volatility,CPI_Volatility,PPI_Volatility,PMI_Volatility,CPI_YoY,CPI_MoM,CPI_Trend,CPI_Cycle,CPI_12M_Mean,CPI_12M_Vol,PPI_YoY,PPI_MoM,PPI_Trend,PPI_Cycle,PPI_12M_Mean,PPI_12M_Vol,PMI_YoY,PMI_MoM,PMI_Trend,PMI_Cycle,PMI_12M_Mean,PMI_12M_Vol,lag_CPI,lag_PPI,lag_PMI,Lag_5,Lag_10,Lag_22,Return,Volatility_Spread,Vol_PMI_Corr,Trend_Inflation_Spread,High_Inflation,Economic_Expansion,PMI_Price_Corr,Stagflation_Risk
2015-12-23,3877.870,3866.38,3926.690,3862.960,207017147.0,100.00,94.10,49.6,3443.0313690476187,1.0059759206901364,1.1162872661621475,-0.0026733460235217926,-0.2669775816216191,0.14815831166068216,1.307499856486375,0,False,207017147.0,3701.255,3736.2714066935005,96.2617912121787,3566.2354444444445,246.7723273605056,0.14703975535539066,0.0,0.05040069330439035,0.30090270812437314,0,99.88508181738527,0.11491818261472986,100.06516393442624,0.46389784175279947,0,0,94.07138088501566,0.028619114984337557,95.18729508196722,0.8713326786268939,0.0,0.0,49.618809094338346,-0.018809094338344323,50.0483606557377,0.25699549452829046,99.70,94.10,49.7,3685.44,3635.94,3753.34,-0.2669775816216191,95.7978933704259,0.1945878744303761,3466.3503626270594,0,0,0.2193177652842458,1
2015-12-24,3858.130,3829.4,3867.680,3787.080,147181397.0,100.00,94.10,49.6,3436.5641468253966,1.000230827795936,1.1140534872785368,-0.009610535807854877,-0.9564502195852476,-0.2890376515526031,0.5483211143357366,0,False,147181397.0,3704.7535000000003,3745.140796532215,99.69752593012335,3563.599111111111,242.59808798417959,0.14948186373606623,0.0,0.049827287917331,0.30090270812437314,0,99.89118640568744,0.10881359431256499,100.06598360655738,0.46360398851439777,0,0,94.07154717496888,0.028452825031109796,95.17418032786885,0.863449241621886,0.0,0.0,49.61602406158677,-0.016024061586769278,50.04549180327869,0.25807965229612406,99.70,94.10,49.7,3755.89,3623.08,3753.89,-0.9564502195852476,99.23392194160895,0.19613810306263474,3463.707924705424,0,0,0.22473409836876293,1
2015-12-25,3832.080,3838.2,3848.020,3813.200,119624013.0,100.00,94.10,49.6,3430.4843055555557,1.0111476309764142,1.1065157389072378,0.0022953737450421047,0.22980101321354862,-0.18723415160952717,0.19868097241251972,0,False,119624013.0,3718.814,3754.0035778148613,97.56841056951431,3561.6221111111117,239.5750157974872,0.15120207989746198,0.0,0.049013251790540134,0.0,0,99.89736621775324,0.10263378224675535,100.06680327868854,0.46330849279445924,0,0,94.0718723592776,0.02812764072238849,95.16106557377049,0.8552912601624452,0.0,0.0,49.613067293490104,-0.013067293490102827,50.04262295081968,0.2591273842778092,99.70,94.10,49.7,3767.91,3608.06,3781.61,0.22980101321354862,97.10510207671986,0.19720046280690176,3461.7247448933585,0,0,0.22995751137588616,0
2015-12-28,3847.530,3727.63,3853.390,3727.630,153988440.0,100.00,94.10,49.6,3424.027678571429,1.016411244726194,1.0710902611207251,-0.029230863731204326,-2.880777447761962,0.28727030750924576,0.6346869130849009,0,False,153988440.0,3726.875,3751.4918084991605,90.7348503521648,3557.757333333333,233.93184705104989,0.15222487902082618,0.0,0.04794633015385061,0.0,0,99.90363922859406,0.09636077140594068,100.06762295081967,0.46301135144826877,0,0,94.07238810785795,0.027611892142047623,95.14795081967215,0.846850799965188,0.0,0.0,49.60991260971261,-0.009912609712607434,50.03975409836065,0.26013913059736676,99.70,94.10,49.7,3865.96,3711.32,3759.43,-2.880777447761962,90.27183900071653,0.19824025347016527,3457.853694104739,0,0,0.2358586950630347,0
2015-12-29,3723.050,3761.87,3762.050,3710.480,101885555.0,100.00,94.10,49.6,3417.7529365079367,1.0176350178494002,1.0816109498046762,0.009143531223770205,0.9185461003372142,-0.3383558207356344,-0.026379467744609208,0,False,101885555.0,3735.3835,3752.4802076897167,85.2019045546843,3554.2943333333337,228.45343771183715,0.15256428831403407,0.0,0.04660915997541756,0.0,0,99.91003054056719,0.08996945943280821,100.06844262295083,0.46271256130549787,0,0,94.07312804393447,0.026871956065519953,95.13483606557377,0.8381193267856646,0.0,0.0,49.606532922467636,-0.006532922467634705,50.03688524590164,0.2611153095572369,99.70,94.10,49.7,3876.73,3694.39,3556.99,0.9185461003372142,84.73919199337881,0.19956568646268769,3454.3843027927664,0,0,0.24094005082614595,0
2015-12-30,3762.910,3765.18,3765.660,3726.280,105629955.0,100.00,94.10,49.6,3412.56253968254,1.018535041239624,1.0832511259322133,0.000879494679418838,0.08798815482724542,0.036751038947572034,0.021128399744456277,0,False,105629955.0,3737.5450000000005,3753.6897117192675,85.39131507057597,3550.8199999999997,222.70682878789492,0.15222487902082904,0.0,0.04497764451657027,0.0,0,99.91657194775023,0.08342805224977212,100.06926229508197,0.4624121191700096,0,0,94.07412770822428,0.025872291775712597,95.12172131147541,0.8290876463319148,0.0,0.0,49.60290045559286,-0.002900455592858009,50.03401639344262,0.2620563186307723,99.70,94.10,49.7,3866.38,3685.44,3566.41,0.08798815482724542,84.92890295140596,0.201146593248583,3450.9034280522496,0,0,0.24618840781830104,0
2015-12-31,3760.900,3731.0,3772.620,3727.320,101873556.0,100.00,94.10,49.6,3408.3452579365076,1.0173474686080257,1.0760002168015075,-0.009119374634973743,-0.9077919249544486,-0.03556187257677046,-0.026531707596655275,0,False,101873556.0,3736.63,3751.528786793623,85.35676509437967,3549.771,221.6186024218971,0.15120207989746753,0.0,0.04301830672117073,0.0,0,99.92330149209984,0.07669850790016142,100.07008196721313,0.4621100218196607,0,0,94.07542450755248,0.024575492447510783,95.10860655737704,0.8197458359194602,0.0,0.0,49.59898697925075,0.001013020749248028,50.03114754098361,0.262962535383612,99.70,94.10,49.6,3829.4,3755.89,3591.7,-0.9077919249544486,84.89465507256001,0.2028827444867014,3449.8476985079005,0,0,0.25157955175699376,0
2016-01-04,3725.860,3469.07,3726.240,3468.950,115370674.0,100.00,94.10,49.6,3403.843392857143,1.0165161534540719,1.0026034816348919,-0.07278974772913828,-7.020369874028409,0.1324889257816817,0.14471583364580828,0,False,115370674.0,3726.204,3724.627949956135,103.7097092546927,3545.136888888889,218.8492230986509,0.14948186373607375,0.0,0.04068381022356877,-0.29910269192422734,0,99.93026300918747,0.0697369908125296,100.06979591836736,0.4611838374776148,-2.688728024819027921406411580,0,94.07705764543114,0.02294235456885474,95.10448979591835,0.8205981954988425,-1.391650099403574,0.0,49.59476406218331,0.005235937816692626,50.02938775510204,0.2638647828354703,99.70,94.10,49.6,3838.2,3767.91,3721.95,-7.020369874028409,103.24852541721508,0.20479972407930994,3445.2066258797017,0,0,0.25977103137524554,0
2016-01-05,3382.180,3478.78,3518.220,3377.280,162116984.0,100.00,94.10,49.6,3399.380079365079,1.014344063135173,1.00888565697855,0.0027951110981761667,0.27990210632820034,0.4051836431154072,0.7378195354625952,0,False,162116984.0,3715.7625,3701.213859484122,117.40774935760923,3541.9961111111106,217.73547266749398,0.14703975535540095,0.0,0.037904902185744466,-0.29910269192422734,0,99.93750566086983,0.06249433913016844,100.07061224489797,0.46088123075900506,-2.688728024819027921406411580,0,94.07906803200372,0.020931967996276057,95.09142857142858,0.8109193325660381,-1.391650099403574,0.0,49.59020334348113,0.009796656518872737,50.0265306122449,0.2647110319053218,99.70,94.10,49.6,3727.63,3865.96,3749.3,0.27990210632820034,116.94686812685023,0.2057934879283528,3442.058605450241,0,0,0.2684919552575806,0
2016-01-06,3482.410,3539.81,3543.740,3468.470,145966144.0,100.00,94.10,49.6,3395.79878968254,1.0102056516518545,1.031877656658159,0.01739139578082978,1.7543506631635175,-0.09962460194793654,0.5329023346942214,0,False,145966144.0,3711.602,3685.8420633427772,122.24197924827206,3541.4435555555556,217.67655595901675,0.14383899044493495,0.0,0.03457459037164763,-0.29910269192422734,0,99.94508345185018,0.05491654814981928,100.07142857142857,0.46057697243900214,-2.688728024819027921406411580,0,94.08149817063273,0.018501829367266964,95.07836734693878,0.800909695226576,-1.391650099403574,0.0,49.585276825841625,0.01472317415837665,50.02367346938775,0.2655237160054216,99.70,94.10,49.6,3761.87,3876.73,3677.59,1.7543506631635175,121.78140227583306,0.20641291816191895,3441.4984721037054,0,0,0.2775105083012032,0
2016-01-07,3481.150,3294.38,3481.150,3284.740,44102641.0,100.00,94.10,49.6,3392.952976190476,1.0077252524022229,0.963504418059658,-0.07185506702413653,-6.933422980329452,-0.6978570523860657,-0.759512418669742,0,False,44102641.0,3694.524,3648.5599620720363,153.28597726234383,3541.6530000000002,217.42674917070462,0.1398274799091216,0.0,0.03051285767142211,-0.29910269192422734,0,99.9530547267164,0.046945273283597544,100.07224489795918,0.46027105924227446,-2.688728024819027921406411580,0,94.08439201828953,0.01560798171045974,95.06530612244897,0.7905567192755311,-1.391650099403574,0.0,49.57995719228554,0.020042807714460764,50.020816326530614,0.26630314242917275,99.70,94.10,49.6,3765.18,3866.38,3687.61,-6.933422980329452,152.82570620310156,0.20744139822741306,3441.699945273284,0,0,0.28796016786329354,0
2016-01-08,3371.870,3361.56,3418.850,3237.930,185959451.0,100.00,94.10,49.6,3390.31126984127,1.0099548441035673,0.9817464453169304,0.0201871655773832,2.0392304470036704,3.2165150835298046,1.0403258816992196,0,False,185959451.0,3681.4479999999994,3621.2266323508898,169.9498951425272,3545.193333333333,211.73445376781794,0.1349329335319191,0.0,0.025370813180475228,-0.29910269192422734,0,99.96148164370553,0.03851835629447464,100.0730612244898,0.45996348786693836,-2.688728024819027921406411580,0,94.08779481679474,0.012205183205253434,95.05224489795918,0.7798467306981807,-1.391650099403574,0.0,49.574218148276266,0.02578185172373537,50.01795918367347,0.26704960238007064,99.70,94.10,49.6,3731.0,3829.4,3623.02,2.0392304470036704,169.48993165466027,0.20726320994058084,3445.2318516896275,0,0,0.29671388563697804,0
2016-01-11,3303.120,3192.45,3342.480,3192.450,174638387.0,100.00,94.10,49.6,3387.5568253968254,1.0074718577351036,0.9354155633293357,-0.05161650484735001,-5.030700032127944,-0.0608792074784088,0.8966874861359172,0,False,174638387.0,3660.6674999999996,3580.390762603186,201.81714394016802,3547.0462222222227,207.83087282733396,0.12905492014486944,0.0,0.018257418597752147,-0.29910269192422734,0,99.97042962114305,0.029570378856945467,100.07183673469389,0.45975614290644057,-2.688728024819027921406411580,0,94.0917528918566,0.008247108143393689,95.04163265306121,0.775007527561347,-1.391650099403574,0.0,49.568034791138864,0.03196520886113774,50.01510204081633,0.2677633715660759,100.00,94.10,49.6,3469.07,3838.2,3635.94,-5.030700032127944,201.3573877972616,0.20657662413873312,3447.0757926010797,0,0,0.30682620216914935,0
2016-01-12,3214.820,3215.71,3242.250,3174.550,128225796.0,100.00,94.10,49.6,3385.4124007936507,1.0096252610170042,0.9408168506902572,0.007259526026650179,0.7285940265313595,-0.26576396975082006,0.3078179147620807,0,False,128225796.0,3635.887,3545.6592614028827,224.43063277408677,3547.1581111111113,207.64763634198,0.12205143065095152,0.0,0.0,-0.29910269192422734,0,99.97996675224029,0.020033247759712935,100.07061224489797,0.45954542829758827,-2.688728024819027921406411580,0,94.09631341676547,0.003686583234525642,95.03102040816327,0.769991071101917,-1.391650099403574,0.0,49.56138400860472,0.03861599139528238,50.01224489795919,0.26844471075230386,100.00,94.10,49.6,3478.78,3727.63,3623.08,0.7285940265313595,223.9710873457892,0.2046762838916755,3447.178144358871,0,0,0.3166242146948836,0
2016-01-13,3240.480,3155.88,3257.300,3155.880,120666494.0,100.00,94.10,49.6,3383.2797817460314,1.0062309178266589,0.9270110483336245,-0.018780793674381326,-1.8605533459173818,-0.058953051849255034,0.21190767073744987,0,False,120666494.0,3608.9615000000003,3508.5374269835606,248.0977669827978,3545.086888888888,210.6224765508448,0.11371470653598563,0.0,0.0,-0.29910269192422734,0,99.99016318370701,0.009836816292988715,100.06938775510204,0.4593313394029832,-2.688728024819027921406411580,0,94.10152413752752,-0.0015241375275252267,95.0204081632653,0.7647938733936201,-1.391650099403574,0.0,49.554244908211395,0.045755091788606705,50.00938775510204,0.26909386627480153,100.00,94.10,49.6,3539.81,3761.87,3608.06,-1.8605533459173818,247.6384356433948,0.20194344500635006,3445.096725705181,0,0,0.3261123455965422,0
2016-01-14,3076.640,3221.57,3226.660,3072.040,134537671.0,100.00,94.10,49.6,3380.2756746031737,1.009398251219138,0.9441758855428737,0.02060143892166057,2.0815113375667105,0.11495467001800841,0.3879011647106827,0,False,134537671.0,3585.768,3481.2071958422694,261.8720039014803,3543.4761111111106,212.54882665324124,0.103723771091599,0.0,0.0,-0.29910269192422734,0,100.00109045345084,-0.0010904534508426877,100.06816326530613,0.4591138715022467,-2.688728024819027921406411580,0,94.10743305616168,-0.007433056161687546,95.00979591836736,0.759412223622961,-1.391650099403574,0.0,49.546599279162535,0.053400720837466054,50.0065306122449,0.2697110705179351,100.00,94.10,49.6,3294.38,3765.18,3711.32,2.0815113375667105,261.41289002997803,0.19808485749528099,3443.47502065766,0,0,0.33400867031051756,0
2016-01-15,3200.890,3118.73,3216.800,3101.050,124601779.0,100.00,94.10,49.6,3376.6235119047615,1.0068488968629945,0.9173410732126024,-0.03244295069723647,-3.1922323587567636,-0.073852118340892,0.261837432064153,0,False,124601779.0,3553.9100000000008,3446.685558143006,278.3264211412054,3540.7722222222224,216.39539468285074,0.09153857298775918,0.0,0.0,-0.29910269192422734,0,100.01282078249167,-0.012820782491672844,100.06693877551021,0.45889301979147895,-2.688728024819027921406411580,0,94.11408806884401,-0.014088068844017698,94.99918367346939,0.7538421714121183,-1.391650099403574,0.0,49.53843208809875,0.06156791190124977,50.003673469387756,0.27029654235768047,100.00,94.10,49.6,3361.56,3731.0,3694.39,-3.1922323587567636,277.8675281214139,0.19285620218333366,3440.7594014397305,0,0,0.34258866626043544,0
2016-01-18,3068.230,3130.73,3165.620,3066.730,101128386.0,100.00,94.10,49.6,3372.91734126984,1.0022302016771478,0.9261310200089444,0.003840336524493709,0.38477200655395727,-0.18838730223907962,-0.035986209684259945,0,False,101128386.0,3522.0510000000004,3416.5945526055766,288.8116971844021,3538.1600000000003,219.92122589179402,0.07611243950947832,0.0,0.0,-0.29910269192422734,0,100.02542631612347,-0.025426316123471793,100.0657142857143,0.45866877938270667,-2.688728024819027921406411580,0,94.12153655556614,-0.021536555566143534,94.98857142857142,0.7480795083508964,-1.391650099403574,0.0,49.52973201004403,0.07026798995597261,50.00081632653062,0.27085048757290653,100.00,94.10,49.6,3192.45,3469.07,3685.44,0.38477200655395727,288.35302840501936,0.1862975370076568,3438.1345736838766,0,0,0.35092439366090544,0
2016-01-19,3132.700,3223.12,3227.910,3119.220,127653893.0,100.00,94.10,49.6,3369.7855357142853,0.9998834304479688,0.9565878087175097,0.02908363033640183,2.9510689200282325,0.26229536581351165,0.30056177440832604,0,False,127653893.0,3489.9089999999997,3398.168404738379,284.2585842225684,3537.8558888888883,220.34201217674436,0.054772255748770794,0.0,0.0,-0.29910269192422734,0,100.03897830930808,-0.038978309308077996,100.06448979591838,0.45844114530331986,-2.688728024819027921406411580,0,94.12982491798158,-0.029824917981585486,94.97795918367348,0.7421197475027289,-1.391650099403574,0.0,49.52049199557182,0.07950800442818462,49.99795918367348,0.2713730992265484,100.00,94.10,49.6,3215.71,3478.78,3755.89,2.9510689200282325,283.8001430772651,0.17870277188886768,3437.81691057958,0,0,0.3592212612494366,0
2016-01-20,3204.220,3174.38,3225.950,3154.430,130650504.0,100.00,94.10,49.6,3366.8563888888884,0.9977426106998989,0.9449651712411491,-0.015237496847030409,-1.512199359626687,0.02347449756193498,0.3385819106929847,0,False,130650504.0,3454.7915000000003,3376.8552233347236,277.25337063635317,3536.0821111111113,222.63201092553658,0.0,0.0,0.0,0.0,0,100.05354625129098,-0.05354625129098167,100.06326530612245,0.4582101124954965,0,0,94.13899806214972,-0.03899806214973012,94.9673469387755,0.7359581006119326,0.0,0.0,49.51070987497708,0.08929012502292011,49.99510204081632,0.2718645580184001,100.00,94.10,49.6,3155.88,3539.81,3767.91,-1.512199359626687,276.79516052385765,0.1719493254388811,3436.02856485982,0,0,0.3679053872307689,0
2016-01-21,3136.380,3081.35,3202.540,3081.350,111189733.0,100.00,94.10,49.6,3363.464563492063,0.9952706405840754,0.9204770856816835,-0.029744525042056696,-2.9306510247670503,-0.14895289650011612,0.09166925982687843,0,False,111189733.0,3415.54,3348.711868731417,271.42499735559034,3532.549222222222,227.30065865550773,0.0,0.0,0.0,0.0,0,100.0691969244906,-0.06919692449059767,100.06204081632653,0.4579756758156154,0,0,94.1490988229551,-0.04909882295510215,94.95673469387755,0.7295894526944221,0.0,0.0,49.500388999944015,0.09961100005598666,49.99224489795918,0.2723250326110969,100.00,94.10,49.6,3221.57,3294.38,3865.96,-2.9306510247670503,270.96702167977475,0.16593676314194197,3432.480025297731,0,0,0.3774330599498731,0
2016-01-22,3114.900,3113.46,3132.170,3053.960,89951087.0,100.00,94.10,49.6,3359.720436507936,0.9987660200655731,0.9278470494258864,0.010366835326573167,1.0420757135671144,-0.1910126540190541,-0.17780055638270673,0,False,89951087.0,3379.743,3326.3069288522343,260.9802147391095,3529.837,230.8409139852536,0.0,0.0,0.0,0.0,0,100.08599339283569,-0.08599339283568952,100.06081632653061,0.457737830033658,0,0,94.16016732708346,-0.060167327083462396,94.9461224489796,0.7230083336403414,0.0,0.0,49.489538922859886,0.11046107714011555,49.98938775510204,0.27275467993071545,100.00,94.10,49.6,3118.73,3361.56,3876.73,1.0420757135671144,260.52247690907586,0.16084983666085848,3429.7510066071645,0,0,0.386636913768121,0
2016-01-25,3129.030,3128.89,3149.330,3105.100,81540061.0,100.00,94.10,49.6,3355.859563492063,0.9972985946347442,0.9348917128633277,0.004943661097335907,0.49559011517732454,-0.0935066632379884,-0.2845172289217209,0,False,81540061.0,3344.2775,3307.505316580593,242.97402397171712,3527.411444444445,233.908150251475,0.0,0.0,0.0,0.0,0,100.103993914913,-0.10399391491300491,100.0595918367347,0.45749656983259723,0,0,94.17224029158008,-0.07224029158008705,94.93551020408162,0.7162088863925343,0.0,0.0,49.47817611354252,0.12182388645748432,49.9865306122449,0.27315364544328546,100.00,94.10,49.6,3130.73,3192.45,3866.38,0.49559011517732454,242.51652740188453,0.1570442914924247,3427.3074505295317,0,0,0.3957566767217888,0
2016-01-26,3099.600,2940.51,3106.530,2934.650,126933921.0,100.00,94.10,49.6,3351.976011904761,0.9950772372823017,0.8815865728611983,-0.06209527337292455,-6.020665475615939,0.5567062305729695,0.2914269772787893,0,False,126933921.0,3304.9214999999995,3272.5533816681555,241.35389066626917,3523.626777777778,240.59777258921284,0.0,0.0,0.0,0.0,0,100.1232507775459,-0.12325077754590552,100.05836734693878,0.4572518898077747,0,0,94.18535025520363,-0.08535025520363604,94.92489795918368,0.7091848311869756,0.0,0.0,49.466324712717885,0.13367528728211653,49.98367346938776,0.273522063408388,100.00,94.10,49.6,3223.12,3215.71,3829.4,-6.020665475615939,240.8966387764614,0.15499664253276138,3423.503527000232,0,0,0.4049017927330003,0
2016-01-27,2953.180,2930.35,2963.540,2839.290,132229366.0,100.00,94.10,49.6,3347.957341269841,0.9958207784828187,0.8789383130640411,-0.003461165874432356,-0.34551829444553483,0.04171812355816229,0.3586140564785634,0,False,132229366.0,3263.3455000000004,3239.962583414045,229.84123945101106,3521.161444444445,245.5322905584428,0.0,0.0,0.0,0.0,0,100.14380904575819,-0.1438090457581893,100.05714285714286,0.45700378446626494,0,0,94.19952474002588,-0.09952474002588474,94.91428571428571,0.701929425246996,0.0,0.0,49.4540173211041,0.14598267889590488,49.98081632653061,0.2738600571109,100.00,94.10,49.6,3174.38,3155.88,3838.2,-0.34551829444553483,229.3842356665448,0.1532388877180771,3421.0176353986867,0,0,0.41365745509920904,0
2016-01-28,2909.330,2853.76,2941.890,2841.840,99222756.0,100.00,94.10,49.6,3343.925019841269,0.9868413131534871,0.8647958424154447,-0.026484446802918414,-2.613680959612319,-0.24961633711531217,-0.06016429362913439,0,False,99222756.0,3217.7745000000004,3203.1813849936602,214.97870240844588,3516.1004444444447,254.4806652725306,0.0,0.0,0.0,0.0,0,100.16570522549185,-0.1657052254918483,100.05591836734695,0.4567522482262278,0,0,94.21478534101756,-0.11478534101756566,94.90367346938775,0.6944354172083038,0.0,0.0,49.44129582242532,0.15870417757468402,49.97795918367347,0.274167739071842,100.00,94.10,49.6,3081.35,3221.57,3727.63,-2.613680959612319,214.52195016021966,0.15217936398931323,3415.934739218953,0,0,0.4253532063454739,0
2016-01-29,2855.600,2946.09,2965.310,2854.370,113304259.0,100.00,94.10,49.6,3340.7730158730155,0.9912101605600908,0.8896789099720307,0.0318414444550468,3.2353806907378324,0.14191807975984871,0.11849775598385517,0,False,113304259.0,3178.529,3178.6964911847404,186.0544452827783,3512.8681111111114,259.85628982921395,0.0,0.0,0.0,0.0,0,100.18896583594963,-0.1889658359496309,100.05469387755103,0.45649727541624724,0,0,94.23114674170913,-0.13114674170913077,94.8930612244898,0.6866949954111927,0.0,0.0,49.42821223809173,0.17178776190826994,49.975102040816324,0.27444521123918875,100.00,94.10,49.6,3113.46,3118.73,3761.87,3.2353806907378324,185.59794800736205,0.15212037805358483,3412.6791452751618,0,0,0.43605148872519317,0
2016-02-01,2939.040,2901.05,2944.520,2869.560,86795342.0,100.00,94.10,49.4,3338.4108531746033,0.9896877258420412,0.878045954429244,-0.015406127045171865,-1.5288059767352702,-0.23396222908090325,-0.21783973897251577,0,False,86795342.0,3150.128,3152.253968214765,182.69287750357148,3508.9767777777784,266.3586316440581,0.0,0.0,0.03651483717418335,-0.29910269192422734,0,100.21360588902688,-0.21360588902687994,100.05346938775511,0.45623886027465793,-2.688728024819027921406411580,0,94.24861565442674,-0.14861565442674873,94.88244897959183,0.6786997290231513,-1.7892644135188873,-0.40322580645162365,49.41482961063693,-0.014829610636930113,49.97142857142857,0.2760969181240857,100.00,94.10,49.6,3128.89,3130.73,3765.18,-1.5288059767352702,182.23663864329683,0.1538164003276891,3408.7631718887515,0,0,0.4479130307042107,0
2016-02-02,2901.530,2961.33,2972.430,2901.510,88601963.0,100.00,94.10,49.4,3335.930079365079,0.9876798828099207,0.8987805362921342,0.02056575131755211,2.0778683580082946,0.020814722983636624,-0.1949178526700473,0,False,88601963.0,3124.2555,3134.070733146692,169.89189827577272,3505.122111111111,271.7517958531689,0.0,0.0,0.05074162634567721,-0.29910269192422734,0,100.23962727399153,-0.2396272739915304,100.0522448979592,0.45597699694885796,-2.688728024819027921406411580,0,94.26718968408403,-0.16718968408403612,94.87183673469389,0.6704405007405461,-1.7892644135188873,0.0,49.40122291230023,-0.0012229123002285291,49.96775510204082,0.27769001252975833,100.00,94.10,49.6,2940.51,3223.12,3731.0,2.0778683580082946,169.43592127882386,0.1548257773413538,3404.8824838371193,0,0,0.45876619630517923,0
2016-02-03,2931.290,2948.64,2954.710,2909.900,77389000.0,100.00,94.10,49.4,3333.4589087301583,0.9862515678130916,0.8968895008394009,-0.004294444642757454,-0.42852367010769443,-0.12655434056240944,-0.337184693916654,0,False,77389000.0,3094.697,3116.4106633231977,143.10155536691323,3500.784444444444,277.48786388730724,0.0,0.0,0.06102571533020321,-0.29910269192422734,0,100.26701704636919,-0.2670170463691903,100.05102040816327,0.4557116794946088,-2.688728024819027921406411580,0,94.28685611506302,-0.1868561150630228,94.86122448979592,0.6619074295505248,-1.7892644135188873,0.0,49.38746608548685,0.012533914513149114,49.96408163265306,0.2792254976817136,100.00,94.10,49.6,2930.35,3174.38,3469.07,-0.42852367010769443,142.64584368741862,0.15726398595211602,3400.5174273980747,0,0,0.4694526032008788,0
2016-02-04,2960.330,2984.76,2999.210,2960.210,91779724.0,100.00,94.10,49.4,3331.166428571428,0.9858201393473148,0.9088985252421371,0.012175294500510428,1.2249715122904181,0.18595309410898198,-0.15459933742062945,0,False,91779724.0,3079.216,3103.8725049114646,136.97918859988317,3497.692555555556,281.68534663543073,0.0,0.0,0.06914918073219053,-0.29910269192422734,0,100.29574562090255,-0.29574562090255085,100.04979591836735,0.4554429018753212,-1.671891327063740856844305120,0,94.30759062135098,-0.20759062135098816,94.85061224489796,0.6530897816984628,-1.7892644135188873,0.0,49.37363298767755,0.02636701232244576,49.96040816326531,0.280704318969424,100.00,94.10,49.6,2853.76,3081.35,3478.78,1.2249715122904181,136.52374569800784,0.16290950578005423,3397.3968099346534,0,0,0.4792524584416266,0
2016-02-05,2982.060,2963.79,2988.360,2962.850,76850808.0,100.00,94.10,49.4,3328.9474801587294,0.9860143893457876,0.9029365476148039,-0.007050486880683179,-0.702569050777957,-0.16266028431290558,-0.3440131188230943,0,False,76850808.0,3059.3275,3090.5313139675154,121.87064811666957,3494.1235555555554,286.4058150275491,0.0,0.0,0.07580980436140683,-0.29910269192422734,0,100.3257648694838,-0.32576486948380534,100.04857142857144,0.45517065796132783,-1.671891327063740856844305120,0,94.32935590081611,-0.2293559008161168,94.84,0.6439758675816373,-1.7892644135188873,0.0,49.35979834676383,0.04020165323616709,49.95673469387755,0.28212736743577305,100.00,94.10,49.6,2946.09,3113.46,3539.81,-0.702569050777957,121.41547745870824,0.16956276855786437,3393.7977906860715,0,0,0.4893360371491835,0
2016-02-15,2888.430,2946.71,2961.490,2886.020,72919434.0,100.00,94.10,49.4,3326.7852777777766,0.9856212754076769,0.8986747851660111,-0.005779560965752223,-0.5762891432928741,-0.05115592278483261,-0.39389325850954804,0,False,72919434.0,3047.0405,3076.834045970609,120.11799823400953,3490.954222222222,290.8828192846785,0.0,0.0,0.08136762043778765,-0.29910269192422734,0,100.35700612611483,-0.3570061261148254,100.04208333333334,0.45814323431883236,-1.671891327063740856844305120,0,94.35210023531118,-0.25210023531118964,94.80708333333332,0.6190759693144328,-1.7892644135188873,0.0,49.346038721679676,0.05396127832032249,49.94583333333333,0.28192281603122293,100.00,94.10,49.6,2901.05,3128.89,3294.38,-0.5762891432928741,119.65985499969071,0.17753163137437125,3390.5972160961073,0,0,0.4998340606166293,0
2016-02-16,2962.190,3037.04,3042.090,2962.190,112579643.0,100.00,94.10,49.4,3324.7150595238086,0.9881492648276127,0.9244289325863895,0.030194063113539265,3.0654526573704155,0.543890795970797,0.10930403712143218,0,False,112579643.0,3038.107,3073.044136830551,113.36777547809069,3488.6685555555555,293.6500840565624,0.0,0.0,0.08603661343354037,-0.29910269192422734,0,100.38937810223712,-0.3893781022371172,100.04083333333334,0.45784575307888536,-1.671891327063740856844305120,0,94.3757559791959,-0.2757559791959068,94.80041666666668,0.61803426511297,-1.7892644135188873,0.0,49.33243346314055,0.06756653685944514,49.942083333333336,0.2831750521889949,100.00,94.10,49.6,2961.33,2940.51,3361.56,3.0654526573704155,112.9099297250118,0.185781753465976,3388.2791774533184,0,0,0.5098460329919748,0
2016-02-17,3034.090,3063.32,3065.780,3027.050,128291607.0,100.00,94.10,49.4,3322.8351984126975,0.9910222357388637,0.9302510420571823,0.008615938263682059,0.8653162289597782,0.1395631002311848,0.30865290575324694,0,False,128291607.0,3033.4790000000003,3072.118028560975,110.15053001285985,3487.3848888888892,295.26770657213126,0.0,0.0,0.08995528902476226,-0.29910269192422734,0,100.42276471720001,-0.4227647172000104,100.03958333333334,0.45754464918443644,-1.671891327063740856844305120,0,94.40023797986908,-0.3002379798690811,94.79375,0.6169184622913526,-1.7892644135188873,0.0,49.31906566917291,0.08093433082709112,49.93833333333334,0.2843721215022334,100.00,94.10,49.6,2948.64,2930.35,3192.45,0.8653162289597782,109.6929853636754,0.19461284552848263,3386.962124171689,0,0,0.5199904246884836,0
